Anonymous Company id,Geo,"Account Churned?  (1=Yes, 0=No)",Year of Change,Month of Change,nbr of days since last account operation,nbr of days since last document operation,docs opened on mobile,docs opened in reports,docs opened on web,docs opened any source,docs tagged on mobile,docs tagged on web,docs shared any source,docs chg sentiment any source,docs hidden any source,mobile logins,web logins,mobile foreground,forgot password
8326,Geo 2,0,2017,6,133,1162,0,672,359,1031,0,0,178,0,0,0,117,0,0
8327,Geo 2,0,2017,4,1,56,0,56,0,56,0,0,0,0,0,0,0,0,0
8328,Geo 2,1,2017,5,,7,0,7,0,7,0,0,0,0,0,0,0,0,0
8329,Geo 2,0,2017,2,,6,0,2,2,4,0,0,0,2,0,0,0,0,0
8330,Geo 2,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,Geo 2,0,2017,6,20,93,0,16,77,93,0,0,0,0,0,0,13,0,0
8330,Geo 2,0,2017,9,273,516,21,4,487,512,1,0,3,0,0,1,106,83,0
8333,Geo 2,0,2017,3,34,211,0,174,37,211,0,0,0,0,0,0,29,0,0
8334,Geo 3,0,2017,6,15,196,0,66,129,195,0,1,1,0,0,0,12,0,0
8335,Geo 1,1,2017,2,,26,0,22,4,26,0,0,0,0,0,0,0,0,0
8336,Geo 1,0,2017,3,152,604,93,272,108,473,3,11,0,0,0,0,36,62,0
8336,Geo 1,0,2017,8,171,761,64,326,218,608,4,16,0,0,0,0,64,53,0
8338,Geo 1,0,2017,6,13,319,0,319,0,319,0,0,0,0,0,0,7,0,0
8339,Geo 2,0,2017,9,19,13,0,0,13,13,0,0,0,0,0,0,0,0,0
8340,Unknown,1,2017,7,4,,0,0,0,0,0,0,0,0,0,0,3,0,0
8341,Geo 1,0,2017,7,35,968,0,120,428,548,0,0,0,424,0,0,29,0,0
8342,Unknown,1,2017,2,1,4,0,2,2,4,0,0,0,0,0,0,1,0,0
8343,Geo 1,0,2017,6,14,21,0,0,21,21,0,0,0,0,0,0,14,0,0
8343,Geo 1,0,2017,8,17,28,0,0,28,28,0,0,0,0,0,0,17,0,0
8345,Geo 2,0,2017,3,10,101,0,65,35,100,0,0,0,0,0,0,6,0,0
8346,Geo 1,0,2017,2,8,51,0,51,0,51,0,0,0,0,0,0,7,0,0
8346,Geo 1,0,2017,3,8,72,0,72,0,72,0,0,0,0,0,0,7,0,0
8348,Geo 2,0,2017,9,1116,535,7,330,191,528,1,2,7,0,0,1,95,506,0
8349,Geo 1,0,2017,4,209,100,99,0,0,101,1,0,2,0,0,4,1,104,0
8350,Geo 2,1,2017,4,36,153,0,80,72,152,0,0,1,0,0,0,6,0,0
8351,Geo 1,0,2017,3,18,59,0,58,1,59,0,0,0,0,0,0,11,0,0
8351,Geo 1,0,2017,7,65,79,0,68,11,79,0,0,0,0,0,1,41,5,0
8353,Geo 2,1,2017,4,185,107,15,23,12,81,1,0,34,2,1,0,20,105,0
8354,Geo 2,0,2017,8,3,19,0,19,0,19,0,0,0,0,0,0,1,0,0
8355,Geo 2,0,2017,8,16,146,0,140,0,144,0,0,2,0,0,0,1,8,0
8356,Geo 2,0,2017,2,16,26,0,4,22,26,0,6,0,0,0,0,13,0,0
8357,Geo 2,0,2017,6,68,125,0,99,18,117,0,0,0,0,0,0,44,0,0
8358,Geo 2,0,2017,9,31,18,0,18,0,18,0,0,0,0,0,0,21,3,0
8359,Geo 1,0,2017,8,7,27,0,4,6,10,0,0,0,17,0,0,3,0,0
8360,Geo 1,0,2017,8,129,395,6,239,135,384,0,21,1,0,0,3,44,20,0
8361,Unknown,1,2017,3,,58,0,58,0,58,0,0,0,0,0,0,0,0,0
8362,Geo 1,1,2017,8,,128,0,128,0,128,0,0,0,0,0,0,0,0,0
8363,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8364,Geo 2,0,2017,6,75,75,2,46,24,72,0,0,5,0,0,0,39,7,0
8365,Geo 2,0,2017,3,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
8365,Geo 2,0,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,Geo 2,0,2017,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,Geo 2,0,2017,2,9,13,3,8,2,13,0,0,0,0,0,1,2,3,0
8369,Geo 2,0,2017,3,9,261,0,219,42,261,0,0,0,0,0,0,8,0,0
8370,Geo 2,0,2017,4,7,190,0,178,11,189,0,0,1,0,0,0,2,0,0
8370,Geo 2,0,2017,8,5,155,0,151,4,155,0,0,0,0,0,0,3,0,0
8372,Geo 1,0,2017,9,,55,0,55,0,55,0,0,0,0,0,0,0,0,0
8373,Geo 2,0,2017,5,104,730,0,356,183,539,0,565,9,0,8,0,89,0,0
8374,Geo 1,0,2017,8,36,30,0,16,11,29,0,0,1,0,0,1,25,8,0
8375,Geo 2,0,2017,8,568,770,0,83,488,571,0,0,0,0,200,3,517,6,0
8376,Geo 2,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,1,6,33,0,33,0,33,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,2,1,36,0,36,0,36,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,3,1,58,0,58,0,58,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,4,,211,0,211,0,211,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,5,,189,0,189,0,189,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,6,,65,0,65,0,65,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,7,,43,0,43,0,43,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,8,,130,0,131,0,131,0,0,0,0,0,0,0,0,0
8377,Geo 2,0,2017,9,,104,0,105,0,105,0,0,0,0,0,0,0,0,0
8386,Geo 2,1,2017,1,1,5,0,0,5,5,0,0,0,0,0,0,1,0,0
8386,Geo 2,1,2017,4,17,5,0,3,1,4,0,0,1,0,0,0,15,0,0
8386,Geo 2,1,2017,5,9,5,0,4,1,5,0,0,0,0,0,0,7,0,0
8386,Geo 2,1,2017,7,12,3,0,1,2,3,0,0,0,0,0,0,12,0,0
8386,Geo 2,1,2017,9,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
8391,Geo 2,0,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,Geo 2,0,2017,5,68,69,0,10,9,19,0,0,0,0,50,0,66,0,0
8393,Geo 2,0,2017,6,3,22,0,20,2,22,0,0,0,0,0,0,1,0,0
8394,Geo 2,0,2017,3,11,60,0,45,15,60,0,0,0,0,0,0,6,0,0
8395,Geo 2,0,2017,2,3,19,0,6,13,19,0,0,0,0,0,0,2,0,0
8395,Geo 2,0,2017,6,20,15,0,5,10,15,0,0,0,0,0,0,18,0,0
8397,Geo 2,0,2017,4,36,257,0,194,63,257,0,0,0,0,0,0,21,0,0
8398,Geo 2,0,2017,4,20,88,0,71,17,88,0,0,0,0,0,0,18,0,0
8399,Geo 2,0,2017,6,1,43,0,27,1,28,0,0,0,16,0,0,1,0,0
8400,Geo 3,0,2017,5,1561,1006,125,3,8,136,0,0,1068,0,0,11,17,779,0
8401,Geo 1,0,2017,3,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8402,Geo 1,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Geo 1,0,2017,2,11,395,0,0,395,395,0,0,0,0,0,0,11,0,0
8404,Geo 1,0,2017,9,9,81,0,65,8,73,0,0,0,0,0,0,8,0,0
8405,Geo 3,0,2017,3,15,21,11,3,5,19,0,0,0,0,0,0,1,9,0
8406,Geo 3,1,2017,3,13,104,0,81,23,104,0,0,0,0,0,0,8,0,0
8407,Geo 1,1,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Unknown,1,2017,2,6,24,2,20,0,22,3,0,0,0,0,0,1,2,0
8409,Geo 1,0,2017,6,,11,0,11,0,11,0,0,0,0,0,0,0,0,0
8410,Geo 1,0,2017,6,88,1564,10,18,759,787,0,0,0,777,0,2,47,3,0
8411,Unknown,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Geo 1,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Geo 1,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Geo 1,0,2017,9,118,955,30,488,221,739,42,99,7,0,0,0,29,38,0
8415,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,Geo 2,0,2017,4,59,695,0,61,634,695,0,40,0,0,0,0,57,1,0
8417,Geo 1,0,2017,4,9,4,0,0,4,4,0,0,0,0,0,0,9,0,0
8418,Geo 1,0,2017,4,1,75,0,75,0,75,0,0,0,0,0,0,0,0,0
8419,Geo 1,0,2017,4,2,7,0,5,2,7,0,0,0,0,0,0,1,0,0
8420,Geo 1,0,2017,2,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8421,Unknown,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Unknown,1,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,Geo 1,0,2017,5,9,7,0,4,3,7,0,0,0,0,0,0,3,0,0
8424,Geo 1,0,2017,4,56,18,0,6,12,18,0,0,0,0,0,0,54,0,0
8425,Geo 2,0,2017,2,12,2,0,2,0,2,0,0,0,0,0,0,12,0,0
8426,Geo 2,1,2017,6,33,103,0,92,1,93,0,0,0,0,11,0,30,0,0
8427,Geo 2,0,2017,2,11,224,0,60,30,90,0,0,4,148,0,0,11,0,0
8428,Geo 1,0,2017,7,8,7,0,0,7,7,0,0,0,0,0,0,8,0,0
8429,Geo 2,0,2017,8,68,154,0,0,154,154,0,0,0,0,0,0,68,0,0
8430,Geo 2,1,2017,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,Geo 2,0,2017,6,14,170,0,40,94,134,0,0,0,51,0,0,4,0,0
8432,Geo 1,0,2017,4,2,90,0,90,0,90,0,0,0,0,0,0,1,0,0
8433,Geo 2,0,2017,8,319,642,24,413,35,474,0,1,0,0,172,4,43,141,0
8434,Unknown,1,2017,4,3,5,0,4,1,5,0,0,0,0,0,0,0,0,0
8435,Geo 2,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8436,Unknown,1,2017,8,16,,0,0,0,0,0,0,0,0,0,0,15,0,0
8437,Geo 2,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,Geo 2,0,2017,6,4,12,0,9,3,12,0,0,0,0,0,0,3,0,0
8439,Geo 2,0,2017,2,12,39,0,20,19,39,0,0,0,0,0,0,9,0,0
8440,Geo 2,1,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,Geo 2,0,2017,7,37,139,0,79,60,139,0,0,0,0,0,0,36,0,0
8442,Geo 2,0,2017,2,90,231,31,32,163,226,0,1,4,0,0,0,15,37,0
8443,Geo 2,0,2017,2,21,1191,14,153,107,274,11,0,0,960,0,0,13,5,0
8444,Geo 2,0,2017,1,,27,0,27,0,27,0,0,0,0,0,0,0,0,0
8445,Unknown,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,Geo 2,0,2017,6,4,43,0,4,39,43,0,0,0,0,0,0,2,0,0
8447,Geo 2,0,2017,4,59,749,0,7,738,745,0,0,0,2,0,0,58,0,0
8448,Unknown,1,2017,5,40,36,0,6,30,36,0,0,0,0,0,0,40,0,0
8449,Geo 2,0,2017,5,52,62,0,58,4,62,0,0,0,0,0,0,50,0,0
8450,Geo 2,0,2017,2,3,13,0,4,9,13,0,0,0,0,0,0,2,0,0
8451,Geo 2,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8452,Geo 2,1,2017,9,4,,0,0,0,0,0,0,0,0,0,0,4,0,0
8453,Geo 2,0,2017,4,10,23,0,4,10,14,0,0,9,0,0,0,9,0,0
8453,Geo 2,0,2017,8,7,6,0,1,5,6,0,0,0,0,0,0,7,0,0
8455,Geo 2,0,2017,6,3,11,0,11,0,11,0,0,0,0,0,0,3,0,0
8456,Geo 2,0,2017,6,40,88,0,48,39,87,0,0,0,0,1,0,23,0,0
8457,Geo 2,0,2017,8,147,309,0,0,309,309,0,0,0,0,0,0,144,0,0
8458,Geo 2,0,2017,5,29,2,0,0,2,2,0,0,0,0,0,0,29,0,0
8459,Geo 2,0,2017,6,97,805,2,57,163,222,0,10,62,576,0,5,65,9,0
8460,Geo 2,1,2017,7,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
8461,Geo 2,1,2017,7,2,89,0,81,8,89,0,0,0,0,0,0,2,0,0
8462,Geo 2,0,2017,9,5,,0,0,0,0,0,0,0,0,0,0,5,0,0
8463,Geo 2,1,2017,8,20,54,0,0,49,49,0,36,0,0,1,0,20,0,0
8464,Geo 2,0,2017,5,10,1,0,0,1,1,0,0,0,0,0,0,6,0,0
8465,Geo 3,0,2017,4,15,7,2,0,1,3,0,1,3,0,1,0,10,2,0
8466,Geo 3,0,2017,3,6,445,0,13,432,445,0,106,0,0,0,0,1,0,0
8467,Geo 3,0,2017,3,22,719,0,11,683,694,0,183,26,0,0,0,22,0,0
8468,Geo 1,0,2017,4,2,76,0,75,1,76,0,0,0,0,0,0,0,0,0
8469,Geo 1,0,2017,6,42,464,0,302,162,464,0,0,0,0,0,0,30,0,0
8470,Geo 3,0,2017,3,550,335,122,140,11,322,5,0,26,0,0,1,7,298,0
8471,Geo 1,1,2017,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0
8472,Unknown,1,2017,3,9,,0,0,0,0,0,0,0,0,0,0,6,0,0
8473,Geo 1,0,2017,4,31,101,0,32,41,73,0,0,4,24,0,0,30,0,0
8474,Geo 1,0,2017,5,234,811,4,35,144,183,0,3,3,621,0,1,199,15,0
8475,Geo 1,0,2017,8,777,215,53,19,88,160,0,0,56,0,0,0,57,368,0
8476,Geo 2,0,2017,7,103,373,1,54,265,320,0,93,4,8,0,3,82,6,0
8477,Geo 1,0,2017,3,3,105,0,93,12,105,0,0,0,0,0,0,0,0,0
8478,Geo 1,0,2017,6,45,375,4,38,29,71,0,0,333,0,0,0,11,15,0
8479,Geo 1,1,2017,9,68,731,0,334,352,686,0,0,62,0,0,0,53,0,0
8480,Geo 2,0,2017,1,7,17,0,13,4,17,0,0,0,0,0,0,0,0,0
8480,Geo 2,0,2017,4,6,17,0,13,4,17,0,0,0,0,0,0,5,0,0
8482,Geo 2,1,2017,9,7,42,2,40,0,42,0,0,0,0,0,0,1,3,0
8483,Geo 1,0,2017,7,24,32,0,16,5,21,0,12,0,9,0,0,10,0,0
8484,Geo 2,0,2017,2,17,19,0,4,15,19,0,1,0,0,0,0,16,0,0
8485,Geo 2,0,2017,3,262,169,48,2,55,111,2,0,2,78,0,2,21,127,0
8486,Geo 2,0,2017,2,,4,0,4,0,4,0,0,0,0,0,0,0,0,0
8487,Geo 2,0,2017,6,332,3005,0,815,660,1475,0,1206,0,1635,0,0,171,0,0
8488,Geo 2,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8489,Geo 2,0,2017,2,13,16,0,2,14,16,0,0,0,0,0,0,13,0,0
8490,Geo 2,0,2017,7,63,99,0,0,99,99,0,0,0,0,0,0,63,0,0
8491,Geo 2,0,2017,8,16,13,0,3,2,5,0,3,10,0,0,0,15,0,0
8492,Geo 2,0,2017,3,56,41,17,15,4,37,3,0,2,0,0,3,9,25,0
8493,Geo 2,0,2017,8,320,310,89,63,68,220,0,0,69,0,0,0,41,140,0
8494,Geo 2,0,2017,2,10,18,0,15,1,16,0,0,2,0,0,0,0,4,0
8495,Geo 2,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8496,Geo 2,0,2017,3,12,19,0,13,6,19,0,0,0,0,0,0,9,0,0
8497,Geo 2,1,2017,4,54,148,0,0,145,145,0,0,0,3,0,0,54,0,0
8498,Geo 2,1,2017,3,6,,0,0,0,0,0,0,0,0,0,0,6,0,0
8498,Geo 2,1,2017,6,10,2,0,0,2,2,0,0,0,0,0,0,9,0,0
8500,Geo 2,0,2017,6,14,120,0,41,79,120,0,0,0,0,0,0,7,0,0
8501,Geo 2,0,2017,9,20,33,0,24,9,33,0,0,0,0,0,0,15,0,0
8502,Geo 2,0,2017,2,4,38,0,23,15,38,0,0,0,0,0,0,4,0,0
8503,Geo 2,0,2017,3,,4,0,4,0,4,0,0,0,0,0,0,0,0,0
8504,Geo 2,0,2017,9,3,282,0,33,8,41,0,0,0,0,312,0,1,0,0
8505,Geo 2,0,2017,6,4,99,0,92,7,99,0,0,0,0,0,0,2,0,0
8506,Geo 2,0,2017,4,91,132,21,54,44,120,0,0,0,0,0,5,11,31,0
8507,Geo 2,1,2017,4,3,67,0,65,0,65,0,0,0,0,0,0,3,0,0
8508,Geo 2,0,2017,3,1,5,0,0,5,5,0,0,0,0,0,0,1,0,0
8509,Geo 2,0,2017,6,13,58,0,43,3,46,0,40,0,12,0,0,7,0,0
8509,Geo 2,0,2017,9,19,58,2,28,15,45,0,57,0,13,0,0,6,3,0
8511,Geo 2,0,2017,6,208,419,7,57,355,419,0,0,0,0,0,3,128,10,0
8512,Geo 2,1,2017,2,21,33,0,3,28,31,0,2,0,2,0,0,17,1,0
8513,Geo 2,0,2017,6,11,70,0,38,16,54,0,0,0,16,0,0,10,0,0
8514,Unknown,1,2017,2,12,29,0,0,29,29,0,0,0,0,0,0,12,0,0
8515,Geo 2,0,2017,6,55,502,0,31,471,502,0,0,0,0,0,0,55,0,0
8516,Geo 2,0,2017,2,875,414,133,16,186,335,4,0,54,0,0,0,7,501,0
8517,Unknown,1,2017,3,1,38,0,38,0,38,0,0,0,0,0,0,1,0,0
8518,Geo 2,1,2017,3,5,11,2,9,0,11,0,0,0,0,0,0,0,0,0
8519,Geo 3,0,2017,4,58,908,7,695,27,729,17,0,175,0,25,2,27,12,0
8520,Geo 1,0,2017,3,39,717,1,681,35,717,0,0,0,0,0,0,9,3,0
8521,Unknown,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,Geo 1,0,2017,2,20,29,6,9,14,29,0,0,0,0,0,0,4,3,0
8523,Geo 3,0,2017,3,35,372,0,0,245,245,0,23,2,1,141,0,35,0,0
8524,Geo 1,0,2017,4,9,23,0,23,0,23,0,0,0,0,0,0,9,0,0
8525,Geo 1,0,2017,5,6,385,0,379,6,385,0,0,0,0,0,0,6,0,0
8526,Geo 1,0,2017,7,52,13,0,11,2,13,0,0,0,0,0,0,52,0,0
8527,Geo 1,0,2017,3,1077,486,149,85,118,468,2,0,16,0,0,17,39,412,0
8528,Geo 1,1,2017,3,3,8,0,8,0,8,0,0,0,0,0,0,3,0,0
8529,Unknown,1,2017,2,1,19,0,17,2,19,0,0,0,0,0,0,1,0,0
8530,Geo 1,0,2017,3,21,127,0,68,35,103,0,21,29,0,0,0,16,0,0
8531,Geo 1,0,2017,3,146,308,11,283,5,308,0,0,0,0,0,1,16,62,0
8532,Geo 2,0,2017,6,92,105,6,48,51,105,0,0,0,0,0,1,14,34,0
8533,Geo 2,0,2017,3,287,345,241,25,27,295,0,0,85,0,0,1,1,180,0
8534,Geo 1,0,2017,4,,17,0,17,0,17,0,0,0,0,0,0,0,0,0
8535,Geo 1,0,2017,3,20,197,1,33,52,86,0,48,114,0,0,1,1,0,0
8536,Geo 1,0,2017,5,84,1096,0,34,1061,1095,0,438,0,0,0,0,33,0,0
8537,Unknown,1,2017,2,1,2,0,0,2,2,0,0,0,0,0,0,1,0,0
8538,Geo 2,0,2017,5,3,7,0,7,0,7,0,0,0,0,0,0,2,0,0
8538,Geo 2,0,2017,6,,7,0,7,0,7,0,0,0,0,0,0,0,0,0
8540,Geo 2,0,2017,3,5,5,0,0,5,5,0,0,0,0,0,0,4,0,0
8541,Geo 1,1,2017,4,,57,0,57,0,57,0,0,0,0,0,0,0,0,0
8542,Geo 2,0,2017,2,,58,0,58,0,58,0,0,0,0,0,0,0,0,0
8543,Geo 2,1,2017,9,5,5,0,5,0,5,0,0,0,0,0,0,3,0,0
8544,Geo 2,1,2017,3,4,61,0,61,0,61,0,0,0,0,0,0,1,0,0
8545,Geo 2,0,2017,4,16,238,0,231,7,238,0,0,0,0,0,0,13,1,0
8546,Geo 2,1,2017,6,,69,0,69,0,69,0,0,0,0,0,0,0,0,0
8547,Geo 2,1,2017,5,9,,0,0,0,0,0,0,0,0,0,0,7,0,0
8547,Geo 2,1,2017,8,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
8547,Geo 2,1,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8550,Geo 1,1,2017,4,60,57,0,30,27,57,0,0,0,0,0,0,57,0,0
8551,Geo 2,0,2017,3,46,30,6,3,20,29,0,22,1,0,0,1,9,15,0
8552,Geo 2,0,2017,4,36,178,0,105,71,176,0,15,0,0,0,0,24,0,0
8553,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8554,Geo 2,0,2017,2,12,2260,0,155,530,685,0,0,0,2285,0,0,0,0,0
8555,Geo 2,0,2017,5,79,503,0,165,283,448,0,231,0,0,0,0,73,0,0
8556,Geo 2,0,2017,2,,4,0,0,4,4,0,0,0,0,0,0,0,0,0
8557,Unknown,1,2017,5,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8558,Geo 2,0,2017,8,1,26,0,26,0,26,0,0,0,0,0,0,0,0,0
8559,Geo 2,0,2017,2,,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8560,Geo 2,0,2017,3,16,28,0,24,4,28,0,0,0,0,0,0,10,0,0
8561,Geo 2,0,2017,3,202,219,9,10,69,138,0,32,103,0,0,1,35,113,0
8562,Geo 2,1,2017,7,2,8,0,0,8,8,0,0,0,0,0,0,2,0,0
8563,Geo 2,1,2017,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,Geo 2,0,2017,3,19,16,0,0,16,16,0,1,0,0,0,0,19,0,0
8565,Geo 2,1,2017,3,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
8566,Geo 2,0,2017,7,4,434,0,430,4,434,0,0,0,0,0,0,2,0,0
8567,Geo 3,0,2017,5,,3,0,3,0,3,0,0,0,0,0,0,0,0,0
8568,Geo 3,0,2017,7,11,566,0,565,1,566,0,0,0,0,0,0,9,0,0
8569,Unknown,1,2017,3,26,49,34,11,1,46,0,0,3,0,0,0,1,13,0
8570,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,Geo 1,0,2017,9,2,246,0,246,0,246,0,0,0,0,0,0,1,0,0
8572,Geo 1,0,2017,7,,41,0,41,0,41,0,0,0,0,0,0,0,0,0
8573,Geo 2,0,2017,9,33,14,0,4,10,14,0,0,0,0,0,1,27,2,0
8574,Geo 1,1,2017,9,9,323,0,222,10,232,0,0,0,0,0,0,7,0,0
8575,Geo 1,0,2017,5,83,85,0,84,1,85,0,262,0,0,0,0,12,0,0
8576,Geo 1,0,2017,7,9,7,0,5,2,7,0,0,0,0,0,0,8,0,0
8577,Geo 1,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,Unknown,1,2017,3,5,6,0,6,0,6,0,0,0,0,0,0,1,2,0
8579,Geo 1,0,2017,2,,33,0,33,0,33,0,0,0,0,0,0,0,0,0
8580,Geo 1,0,2017,3,75,99,3,26,13,47,18,11,0,0,0,2,31,14,0
8581,Geo 2,0,2017,6,10,115,0,115,0,115,0,0,0,0,0,0,10,0,0
8582,Geo 1,0,2017,7,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
8583,Geo 2,0,2017,8,12,132,0,117,13,130,0,0,0,1,0,0,3,0,0
8584,Geo 1,0,2017,7,29,1645,0,1611,34,1645,0,0,0,0,0,1,21,1,0
8585,Geo 3,0,2017,5,14,67,4,63,0,67,0,0,1,0,0,1,8,1,0
8586,Geo 2,0,2017,7,,26,0,26,0,26,0,0,0,0,0,0,0,0,0
8587,Geo 1,0,2017,3,4,474,0,472,2,474,0,0,0,0,0,0,0,0,0
8588,Geo 2,1,2017,3,16,29,0,0,29,29,0,0,0,0,0,0,16,0,0
8589,Unknown,1,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8590,Geo 2,0,2017,3,8,68,0,11,57,68,0,0,0,0,0,0,4,0,0
8591,Geo 2,1,2017,4,1,24,0,24,0,24,0,0,0,0,0,0,1,0,0
8592,Geo 2,0,2017,3,23,140,3,101,36,140,0,0,0,0,0,0,4,7,0
8593,Geo 1,0,2017,6,55,848,0,12,25,37,0,0,923,0,0,0,54,0,0
8594,Geo 2,0,2017,9,17,19,0,0,19,19,0,0,0,0,0,0,17,0,0
8595,Geo 1,0,2017,3,1,74,0,73,1,74,0,0,0,0,0,0,1,0,0
8595,Geo 1,0,2017,7,,36,0,36,0,36,0,0,0,0,0,0,0,0,0
8597,Geo 2,1,2017,6,11,85,0,68,17,85,0,0,0,0,0,0,9,0,0
8598,Geo 2,0,2017,3,,21,0,21,0,21,0,0,0,0,0,0,0,0,0
8599,Geo 2,0,2017,8,4,16,0,10,6,16,0,0,0,0,0,0,4,0,0
8600,Geo 2,1,2017,2,1,2,0,0,2,2,0,0,0,0,0,0,1,0,0
8600,Geo 2,1,2017,4,2,4,0,4,0,4,0,0,0,0,0,0,2,0,0
8602,Geo 2,1,2017,7,2,57,0,54,3,57,0,0,0,0,0,0,1,0,0
8603,Geo 2,0,2017,7,18,21,0,0,21,21,0,0,0,0,0,0,11,0,0
8604,Geo 2,0,2017,7,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
8605,Geo 2,1,2017,9,13,90,0,60,30,90,0,0,0,0,0,0,4,0,0
8606,Geo 2,1,2017,5,2,4,0,4,0,4,0,0,0,0,0,0,2,0,0
8607,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8608,Geo 2,0,2017,3,15,132,0,108,24,132,0,0,0,0,0,0,0,0,0
8609,Geo 3,0,2017,8,107,6816,9,6740,67,6816,0,0,0,0,0,3,15,54,0
8610,Geo 1,0,2017,4,7,42,0,41,1,42,0,0,0,0,0,0,0,0,0
8611,Geo 2,0,2017,5,63,176,0,3,173,176,0,0,0,0,0,0,51,0,0
8612,Geo 1,0,2017,8,55,223,0,183,40,223,0,0,0,0,0,0,48,0,0
8613,Unknown,1,2017,9,3,13,0,2,10,12,0,0,0,0,1,0,3,0,0
8614,Geo 1,0,2017,6,,22,0,22,0,22,0,0,0,0,0,0,0,0,0
8615,Geo 1,0,2017,6,41,180,0,10,23,33,0,0,300,0,0,0,40,0,0
8616,Geo 1,1,2017,7,13,,0,0,0,0,0,0,0,0,0,0,7,0,0
8617,Geo 1,0,2017,6,11,5,0,4,1,5,0,0,0,0,0,0,11,0,0
8617,Geo 1,0,2017,9,7,4,0,3,1,4,0,0,0,0,0,0,6,0,0
8619,Geo 1,0,2017,3,175,408,71,0,0,71,482,0,3,0,0,0,1,96,0
8620,Geo 2,0,2017,6,35,13,0,0,13,13,0,0,0,0,0,0,35,0,0
8621,Geo 1,0,2017,6,9,18,0,17,1,18,0,0,0,0,0,0,4,0,0
8622,Geo 1,0,2017,3,27,280,0,4,191,195,0,16,29,58,0,0,25,0,0
8622,Geo 1,0,2017,9,170,3545,0,2144,926,3070,0,1972,346,195,0,2,162,2,0
8624,Geo 1,0,2017,8,16,30,0,18,12,30,0,0,0,0,0,0,3,0,0
8625,Geo 2,0,2017,3,7,14,0,0,2,2,0,0,0,12,0,0,4,0,0
8626,Geo 2,0,2017,7,7,54,0,53,1,54,0,0,0,0,0,0,6,0,0
8627,Geo 2,0,2017,6,335,172,114,1,7,146,0,0,42,0,0,0,3,222,0
8628,Unknown,1,2017,7,,5,0,5,0,5,0,0,0,0,0,0,0,0,0
